"campaignid","sample","family","genus","species","length","range","date.time","location","site","depth","observer.count","observer.length","successful.count","successful.length","successful.habitat.forward","successful.habitat.backward","ZoneName","longitude","latitude","status"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",81.1313,"1145.19693","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",73.22847,"1390.34833","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",70.27778,"2257.54657","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",74.22466,"1396.06278","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",61.01818,"950.92160","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Scorpididae","Neatypus","obliquus",84.44434,"973.30833","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Sparidae","Chrysophrys","auratus",363.25273,"3762.72036","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","5","Triakidae","Furgaleus","macki",1149.3407,"2261.76360","14/03/2023 23:49",NA,NA,"42.7","Hannah Williams","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.9292367,-34.12952667,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Carangidae","Pseudocaranx","spp",366.27587,"2190.39545","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Carangidae","Pseudocaranx","spp",354.36304,"2165.91153","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Carangidae","Seriola","hippos",1090.72982,"2147.44901","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Cheilodactylidae","Nemadactylus","valenciennesi",780.24325,"2293.11548","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Glaucosomatidae","Glaucosoma","hebraicum",745.37539,"1016.98685","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Glaucosomatidae","Glaucosoma","hebraicum",860.59437,"1250.29289","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Heterodontidae","Heterodontus","portusjacksoni",851.22809,"1357.90351","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Labridae","Coris","auricularis",170.12639,"1531.19560","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Labridae","Suezichthys","bifurcatus",191.77352,"1388.68742","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Labridae","Suezichthys","bifurcatus",187.14944,"1515.38460","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Scorpididae","Tilodon","sexfasciatus",376.60573,"2848.77048","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Serranidae","Caesioperca","sp1",89.22808,"1485.72607","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Serranidae","Caesioperca","sp1",65.61769,"1575.17351","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Serranidae","Caesioperca","sp1",97.67506,"2075.43490","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Serranidae","Caesioperca","sp1",74.34552,"2341.70583","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Sparidae","Chrysophrys","auratus",774.64388,"1317.98733","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Sparidae","Chrysophrys","auratus",420.48022,"2423.79028","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Sparidae","Chrysophrys","auratus",518.43129,"1537.56961","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Sparidae","Chrysophrys","auratus",501.35733,"810.80727","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Sparidae","Chrysophrys","auratus",612.66024,"1321.06413","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Sparidae","Chrysophrys","auratus",561.37017,"1298.54496","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Sparidae","Chrysophrys","auratus",575.86458,"1466.60471","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Sparidae","Chrysophrys","auratus",442.59152,"1141.54606","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Sparidae","Chrysophrys","auratus",676.68519,"1506.68886","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Sparidae","Chrysophrys","auratus",544.41891,"2299.25571","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Sparidae","Chrysophrys","auratus",729.80149,"1267.17909","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","6","Trygonorrhinidae","Trygonorrhina","dumerilii",954.14115,"4617.27456","18/03/2023 5:17",NA,NA,"71.3","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7766617,-34.097395,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Aulopidae","Latropiscis","purpurissatus",367.35718,"2230.08742","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","spp",293.05482,"850.64512","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","spp",318.33185,"1526.11065","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","spp",293.11998,"879.61328","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","spp",293.11998,"879.61328","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","spp",305.44001,"1329.26226","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","spp",305.44001,"1329.26226","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","spp",289.00945,"1351.35347","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","spp",263.16134,"1904.99052","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Pseudocaranx","spp",309.69323,"829.99860","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Carangidae","Seriola","hippos",1228.32683,"1337.31430","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Cheilodactylidae","Nemadactylus","valenciennesi",418.54857,"1199.21235","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Cheilodactylidae","Nemadactylus","valenciennesi",418.54857,"1199.21235","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Bodianus","frenchii",415.69876,"2390.83282","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",86.40902,"1281.39481","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",73.92399,"873.90627","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",66.51123,"1167.65140","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",73.70272,"1088.91069","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",90.06474,"982.82638","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",80.20234,"1486.15956","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",73.26288,"1153.07845","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",69.88475,"1199.48276","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",77.66069,"1316.07855","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",68.76231,"972.79283","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",37.57876,"960.42981","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",99.08189,"1290.28306","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",73.68965,"1488.33808","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",68.34923,"1163.91105","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",95.4152,"1218.86195","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",75.78922,"1335.87352","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",62.86127,"1243.73094","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",99.84085,"1280.16222","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Coris","auricularis",81.45542,"1383.23455","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Pseudolabrus","biserialis",97.90047,"1425.97588","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Pseudolabrus","biserialis",126.25135,"934.18396","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Pseudolabrus","biserialis",132.63711,"1659.48321","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Pseudolabrus","biserialis",74.29975,"996.60653","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Pseudolabrus","biserialis",86.8593,"949.24368","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae","Pseudolabrus","biserialis",83.90877,"2338.09187","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Labridae",NA,"sp1",121.22802,"1334.39330","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Monacanthidae","Meuschenia","freycineti",487.61225,"1946.27664","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Monacanthidae","Meuschenia","scaber",194.64982,"1345.90190","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Scorpididae","Neatypus","obliquus",131.04444,"797.97641","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Scorpididae","Neatypus","obliquus",168.57078,"803.24990","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Scorpididae","Neatypus","obliquus",106.35675,"1246.27015","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Scorpididae","Neatypus","obliquus",160.07748,"1255.31564","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Scorpididae","Neatypus","obliquus",184.25704,"1307.55848","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Scorpididae","Neatypus","obliquus",177.93287,"1378.32474","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Sparidae","Chrysophrys","auratus",339.51038,"1582.89836","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Sparidae","Chrysophrys","auratus",483.54783,"977.14275","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Sparidae","Chrysophrys","auratus",678.9433,"1740.36824","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Sparidae","Chrysophrys","auratus",351.56474,"1582.88577","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
"2023-03_SwC_stereo-BRUVs","7","Sparidae","Chrysophrys","auratus",370.69173,"2012.32967","18/03/2023 5:24",NA,NA,"62.7","Levi Peters","Gidget Mirrabelle","Yes","Yes","Yes","Yes","National Park Zone",114.7854017,-34.09623,"No-take"
