OpCode	ExportVersion	DateTimeCreate	PictureDirectory	EMObs
IO244	1.08	2021 03 05 10:42:10	E:\19102020\244\	IO244.EMObs
IO134	1.08	2021 03 05 10:42:10	G:\20201013\134\	IO134.EMObs
IO260	1.08	2021 03 05 10:42:10	F:\19102020\260\	IO260.EMObs
IO5	1.08	2021 03 05 10:42:10	G:\20201015\IO5\	IO5.EMObs
IO96	1.08	2021 03 05 10:42:10	E:\20201022\IO96\	IO96.EMObs
IO199	1.08	2021 03 05 10:42:10	F:\20201016\IO199\	IO199.EMObs
IO259	1.08	2021 03 05 10:42:10	F:\19102020\259\	IO259.EMObs
IO220	1.08	2021 03 05 10:42:10	F:\20201015\IO220\	IO220.EMObs
IO147	1.08	2021 03 05 10:42:10	G:\20201013\147\	IO147.EMObs
IO236	1.08	2021 03 05 10:42:10	E:\20201016\IO236\	IO236.EMObs
IOC06	1.08	2021 03 05 10:42:10	E:\	IOC06.EMObs
IO75	1.08	2021 03 05 10:42:10	E:\19102020\75\	IO75.EMObs
IO356	1.08	2021 03 05 10:42:10	G:\20201016\IO356\	IO356.EMObs
IO226	1.08	2021 03 05 10:42:10	F:\20201015\IO226\	IO226.EMObs
IO217	1.08	2021 03 05 10:42:10	F:\20201016\IO217\	IO217.EMObs
FH37	1.08	2021 03 05 10:42:10	E:\converted\	FH37.EMObs
IO95	1.08	2021 03 05 10:42:10	E:\converted\	IO95.EMObs
IO228	1.08	2021 03 05 10:42:10	F:\19102020\228\	IO228.EMObs
IO62	1.08	2021 03 05 10:42:10	F:\converted\	IO62.EMObs
IO293	1.08	2021 03 05 10:42:10	I:\	IO293.EMObs
IO98	1.08	2021 03 05 10:42:10	F:\converted\	IO98.EMObs
IO273	1.08	2021 03 05 10:42:10	E:\19102020\273\	IO273.EMObs
IO328	1.08	2021 03 05 10:42:10	F:\19102020\328\	IO328.EMObs
IO59	1.08	2021 03 05 10:42:10	E:\20201022\59\	IO59.EMObs
FH24	1.08	2021 03 05 10:42:10	F:\FH24\	FH24.EMObs
FHC01	1.08	2021 03 05 10:42:10	F:\FHCO1\	FHC01.EMObs
FH14	1.08	2021 03 05 10:42:10	F:\	FH14.EMObs
FH54	1.08	2021 03 05 10:42:10	E:\	FH54.EMObs
FH2	1.08	2021 03 05 10:42:10	E:\	FH2.EMObs
FH40	1.08	2021 03 05 10:42:10	E:\	FH40.EMObs
IO189	1.08	2021 03 05 10:42:10	E:\	IO189.EMObs
IO16	1.08	2021 03 05 10:42:10	F:\	IO16.EMObs
