OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
BP_SZ_20170428_DOV	189	0	1279.60248	529.27152	1342.80745	549.53642
BP_SZ_20170428_DOV	190	0	1563.42857	742.64901	1315.37888	761.72185
BP_SZ_20170428_DOV	190	1	1718.45963	774.83444	1485.91304	803.44371
BP_SZ_20170428_DOV	191	0	1173.98137	415.04636	979.91304	443.17219
BP_SZ_20170428_DOV	191	1	1321.26087	409.68212	1110.49689	431.54967
BP_SZ_20170428_DOV	192	0	184.84472	755.76159	23.85093	784.37086
BP_SZ_20170428_DOV	192	1	324.37267	749.80132	182.45963	780.79470
BP_SZ_20170428_DOV	193	0	704.79503	808.21192	277.86335	832.05298
BP_SZ_20170428_DOV	193	1	807.35404	778.41060	379.22981	804.63576
BP_SZ_20170428_DOV	194	0	194.38509	941.72185	67.97516	964.37086
BP_SZ_20170428_DOV	195	0	769.19255	386.22517	633.24224	425.56291
BP_SZ_20170428_DOV	196	0	1534.80745	988.21192	1438.21118	1028.74172
BP_SZ_20170428_DOV	197	0	1402.43478	976.29139	83.47826	992.98013
BP_SZ_20170428_DOV	198	0	692.86957	364.76821	717.91304	401.72185
BP_SZ_20170428_DOV	198	1	762.03727	387.41722	782.31056	418.41060
BP_SZ_20170428_DOV	199	0	938.53416	146.62252	944.49689	176.42384
BP_SZ_20170428_DOV	199	1	1037.51553	178.80795	1042.28571	206.22517
BP_SZ_20170428_DOV	200	0	1008.89441	895.23179	722.68323	915.49669
BP_SZ_20170428_DOV	200	1	1173.46584	996.55629	839.55280	1020.39735
BP_SZ_20170428_DOV	201	0	598.65839	1054.96689	422.16149	1068.07947
BP_SZ_20170428_DOV	201	1	658.28571	1045.43046	475.82609	1057.35099
BP_SZ_20170428_DOV	202	0	237.31677	144.23841	199.15528	212.18543
BP_SZ_20170428_DOV	202	1	366.11180	96.55629	317.21739	169.27152
BP_SZ_20170428_DOV	203	0	702.40994	828.47682	50.08696	848.74172
BP_SZ_20170428_DOV	204	0	948.07453	642.51656	825.24224	668.74172
BP_SZ_20170428_DOV	205	0	1391.70186	1013.24503	378.03727	1027.54967
