"sample","scientific","maxn","family","genus","species","campaignid","date.time","location","site","depth","observer.count","observer.length","successful.count","successful.length","successful.habitat.forward","successful.habitat.backward","ZoneName","longitude","latitude","status"
"19","Muraenidae Gymnothorax woodwardi",0,"Muraenidae","Gymnothorax","woodwardi","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","NA NA spp",0,NA,NA,"spp","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Neosebastidae Neosebastes bougainvillii",0,"Neosebastidae","Neosebastes","bougainvillii","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Neosebastidae Neosebastes nigropunctatus",0,"Neosebastidae","Neosebastes","nigropunctatus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Neosebastidae Neosebastes pandus",0,"Neosebastidae","Neosebastes","pandus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Odacidae Siphonognathus caninis",0,"Odacidae","Siphonognathus","caninis","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Odacidae Siphonognathus spp",0,"Odacidae","Siphonognathus","spp","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Odontaspididae Furgaleus macki",0,"Odontaspididae","Furgaleus","macki","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Oplegnathidae Oplegnathus woodwardi",0,"Oplegnathidae","Oplegnathus","woodwardi","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Orectolobidae Orectolobus spp",0,"Orectolobidae","Orectolobus","spp","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Ostraciidae Anoplocapros lenticularis",1,"Ostraciidae","Anoplocapros","lenticularis","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Parascylliidae Parascyllium variolatum",0,"Parascylliidae","Parascyllium","variolatum","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Pempherididae Parapriacanthus elongatus",0,"Pempherididae","Parapriacanthus","elongatus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Pempherididae Pempheris klunzingeri",0,"Pempherididae","Pempheris","klunzingeri","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Platycephalidae Platycephalus speculator",0,"Platycephalidae","Platycephalus","speculator","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Platycephalidae Platycephalus spp",0,"Platycephalidae","Platycephalus","spp","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Plesiopidae Trachinops noarlungae",0,"Plesiopidae","Trachinops","noarlungae","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Pomacentridae Chromis klunzingeri",0,"Pomacentridae","Chromis","klunzingeri","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Pomacentridae Chromis westaustralis",0,"Pomacentridae","Chromis","westaustralis","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Pomacentridae Parma mccullochi",0,"Pomacentridae","Parma","mccullochi","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Pomacentridae Parma occidentalis",0,"Pomacentridae","Parma","occidentalis","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Pomacentridae Parma spp",0,"Pomacentridae","Parma","spp","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Scombridae Thunnus spp",0,"Scombridae","Thunnus","spp","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Scorpididae Neatypus obliquus",2,"Scorpididae","Neatypus","obliquus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Scorpididae Scorpis aequipinnis",0,"Scorpididae","Scorpis","aequipinnis","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Scorpididae Scorpis georgiana",0,"Scorpididae","Scorpis","georgiana","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Scorpididae Tilodon sexfasciatus",0,"Scorpididae","Tilodon","sexfasciatus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Scyliorhinidae Aulohalaelurus labiosus",0,"Scyliorhinidae","Aulohalaelurus","labiosus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Serranidae Caesioperca rasor",0,"Serranidae","Caesioperca","rasor","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Serranidae Caesioperca sp",0,"Serranidae","Caesioperca","sp","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Serranidae Caesioperca sp1",2,"Serranidae","Caesioperca","sp1","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Serranidae Epinephelides armatus",0,"Serranidae","Epinephelides","armatus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Serranidae Hypoplectrodes nigroruber",0,"Serranidae","Hypoplectrodes","nigroruber","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Serranidae Othos dentex",0,"Serranidae","Othos","dentex","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Sparidae Chrysophrys auratus",8,"Sparidae","Chrysophrys","auratus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Sphyraenidae Sphyraena novaehollandiae",0,"Sphyraenidae","Sphyraena","novaehollandiae","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","SUS SUS SUS",11,"SUS","SUS","SUS","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Tetraodontidae Lagocephalus sceleratus",0,"Tetraodontidae","Lagocephalus","sceleratus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Triakidae Furgaleus macki",1,"Triakidae","Furgaleus","macki","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Triakidae Mustelus antarcticus",0,"Triakidae","Mustelus","antarcticus","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Triglidae Chelidonichthys kumu",0,"Triglidae","Chelidonichthys","kumu","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Trygonorrhinidae Trygonorrhina dumerilii",0,"Trygonorrhinidae","Trygonorrhina","dumerilii","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"19","Urolophidae Trygonoptera ovalis",0,"Urolophidae","Trygonoptera","ovalis","2023-03_SwC_stereo-BRUVs","18/03/2023 5:01",NA,NA,"73.6","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.7822167,-34.12047,"No-take"
"2","Aplodactylidae Aplodactylus westralis",0,"Aplodactylidae","Aplodactylus","westralis","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Arripidae Arripis georgianus",0,"Arripidae","Arripis","georgianus","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Aulopidae Latropiscis purpurissatus",0,"Aulopidae","Latropiscis","purpurissatus","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Carangidae NA NA",0,"Carangidae",NA,NA,"2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Carangidae Pseudocaranx sp",0,"Carangidae","Pseudocaranx","sp","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Carangidae Pseudocaranx spp",39,"Carangidae","Pseudocaranx","spp","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Carangidae Seriola hippos",0,"Carangidae","Seriola","hippos","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Carangidae Seriola lalandi",0,"Carangidae","Seriola","lalandi","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Carcharhinidae Carcharhinus brevipinna",0,"Carcharhinidae","Carcharhinus","brevipinna","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Carcharhinidae Carcharhinus spp",0,"Carcharhinidae","Carcharhinus","spp","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Chaetodontidae Chelmonops curiosus",0,"Chaetodontidae","Chelmonops","curiosus","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Cheilodactylidae Dactylophora nigricans",0,"Cheilodactylidae","Dactylophora","nigricans","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Cheilodactylidae Nemadactylus valenciennesi",0,"Cheilodactylidae","Nemadactylus","valenciennesi","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Dasyatidae Dasyatis brevicaudata",0,"Dasyatidae","Dasyatis","brevicaudata","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Enoplosidae Enoplosus armatus",0,"Enoplosidae","Enoplosus","armatus","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Gerreidae Parequula melbournensis",0,"Gerreidae","Parequula","melbournensis","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Glaucosomatidae Glaucosoma hebraicum",0,"Glaucosomatidae","Glaucosoma","hebraicum","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Gobiesocidae NA NA",1,"Gobiesocidae",NA,NA,"2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Gobiesocidae NA spp",0,"Gobiesocidae",NA,"spp","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Heterodontidae Heterodontus portusjacksoni",0,"Heterodontidae","Heterodontus","portusjacksoni","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Kyphosidae Girella tephraeops",0,"Kyphosidae","Girella","tephraeops","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Labridae Achoerodus gouldii",1,"Labridae","Achoerodus","gouldii","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Labridae Austrolabrus maculatus",0,"Labridae","Austrolabrus","maculatus","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Labridae Bodianus frenchii",0,"Labridae","Bodianus","frenchii","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Labridae Choerodon rubescens",0,"Labridae","Choerodon","rubescens","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Labridae Coris auricularis",9,"Labridae","Coris","auricularis","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Labridae Eupetrichthys angustipes",0,"Labridae","Eupetrichthys","angustipes","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Labridae NA NA",0,"Labridae",NA,NA,"2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Labridae NA sp1",0,"Labridae",NA,"sp1","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Labridae Notolabrus parilus",0,"Labridae","Notolabrus","parilus","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Labridae Ophthalmolepis lineolata",12,"Labridae","Ophthalmolepis","lineolata","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Labridae Ophthalmolepis lineolatus",0,"Labridae","Ophthalmolepis","lineolatus","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Labridae Pseudolabrus biserialis",15,"Labridae","Pseudolabrus","biserialis","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Labridae Suezichthys bifurcatus",0,"Labridae","Suezichthys","bifurcatus","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Labridae Suezichthys cyanolaemus",0,"Labridae","Suezichthys","cyanolaemus","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Monacanthidae Acanthaluteres vittiger",0,"Monacanthidae","Acanthaluteres","vittiger","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Monacanthidae Meuschenia flavolineata",0,"Monacanthidae","Meuschenia","flavolineata","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Monacanthidae Meuschenia freycineti",0,"Monacanthidae","Meuschenia","freycineti","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Monacanthidae Meuschenia galii",0,"Monacanthidae","Meuschenia","galii","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Monacanthidae Meuschenia hippocrepis",0,"Monacanthidae","Meuschenia","hippocrepis","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Monacanthidae Meuschenia scaber",0,"Monacanthidae","Meuschenia","scaber","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
"2","Monacanthidae Meuschenia spp",0,"Monacanthidae","Meuschenia","spp","2023-03_SwC_stereo-BRUVs","15/03/2023 2:02",NA,NA,"44.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9008467,-34.11190167,"No-take"
