OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
EG-C01-044	58	0	1365.22613	752.14286	692.26131	752.14286
EG-C01-044	58	1	1648.64322	746.11607	920.20101	756.96429
EG-C01-044	59	0	1355.57789	452.00893	681.40704	448.39286
EG-C01-044	59	1	1607.63819	383.30357	893.66834	388.12500
EG-C01-044	60	0	1660.70352	306.16071	869.54774	300.13393
EG-C01-044	60	1	1453.26633	185.62500	589.74874	167.54464
EG-C01-044	61	0	1091.45729	916.07143	172.46231	890.75893
EG-C01-044	61	1	1406.23116	946.20536	399.19598	934.15179
EG-C01-044	62	0	1483.41709	799.15179	592.16080	794.33036
EG-C01-044	62	1	1770.45226	752.14286	892.46231	765.40179
EG-C01-044	63	0	1409.84925	847.36607	765.82915	857.00893
EG-C01-044	63	1	1637.78894	807.58929	929.84925	825.66964
EG-C01-044	64	0	1357.98995	811.20536	659.69849	812.41071
EG-C01-044	64	1	1629.34673	854.59821	884.02010	870.26786
EG-C01-044	65	0	1519.59799	883.52679	882.81407	897.99107
EG-C01-044	65	1	1844.02010	972.72321	1107.13568	1008.88393
EG-C01-045	0	0	1227.51102	443.42537	760.23190	448.00746
EG-C01-045	1	0	322.01005	709.95536	143.51759	644.86607
EG-C01-045	2	0	261.70854	643.66071	73.56784	582.18750
EG-C01-045	3	0	1496.68342	561.69643	976.88442	578.57143
EG-C01-045	3	1	1253.06533	560.49107	652.46231	565.31250
EG-C01-045	4	0	1171.05528	594.24107	710.35176	596.65179
EG-C01-045	4	1	1023.91960	550.84821	482.41206	538.79464
EG-C01-045	5	0	1096.28141	497.81250	528.24121	486.96429
EG-C01-045	5	1	886.43216	560.49107	224.32161	548.43750
EG-C01-045	6	0	1249.44724	596.65179	590.95477	596.65179
EG-C01-045	6	1	1083.01508	668.97321	330.45226	659.33036
EG-C01-045	7	0	1471.35678	744.91071	803.21608	764.19643
EG-C01-045	7	1	1146.93467	861.83036	448.64322	842.54464
EG-C01-045	8	0	1310.95477	547.23214	185.72864	550.84821
EG-C01-045	8	1	1748.74372	460.44643	565.62814	488.16964
EG-C01-045	9	0	514.97487	595.44643	2.41206	553.25893
EG-C01-045	9	1	788.74372	526.74107	265.32663	509.86607
EG-C01-045	10	0	553.56784	653.30357	167.63819	613.52679
EG-C01-045	10	1	840.60302	599.06250	430.55276	574.95536
EG-C01-045	11	0	1694.47236	335.08929	1611.25628	348.34821
EG-C01-045	11	1	1231.35678	389.33036	1146.93467	391.74107
EG-C01-045	12	0	1366.43216	389.33036	1364.02010	385.71429
EG-C01-045	12	1	1080.60302	388.12500	1049.24623	374.86607
EG-C01-045	13	0	1081.80905	976.33929	289.44724	955.84821
EG-C01-045	13	1	884.02010	955.84821	114.57286	923.30357
EG-C01-045	14	0	1752.36181	530.35714	1688.44221	566.51786
EG-C01-045	15	0	909.34673	365.22321	729.64824	351.96429
EG-C01-045	15	1	852.66332	378.48214	660.90452	360.40179
EG-C01-045	16	0	1763.21608	306.16071	1688.44221	319.41964
EG-C01-045	16	1	970.85427	417.05357	800.80402	412.23214
EG-C01-045	17	0	1786.13065	331.47321	1613.66834	355.58036
EG-C01-045	17	1	1671.55779	366.42857	1499.09548	385.71429
EG-C01-045	18	0	1204.82412	740.08929	715.17588	736.47321
EG-C01-045	18	1	1454.47236	724.41964	880.40201	748.52679
EG-C01-045	19	0	1590.75377	1048.66071	1007.03518	1061.91964
