OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
npz6.2	16	0	1451.76618	298.05587	833.89063	249.78771
npz6.2	16	1	1284.02263	265.47486	675.80138	223.24022
npz6.2	17	0	902.67756	597.31844	538.22753	579.21788
npz6.2	17	1	984.73916	610.59218	603.39409	598.52514
npz6.2	18	0	959.11314	665.01117	430.93338	639.26257
npz6.2	18	1	1130.17536	647.51397	592.34129	617.54190
npz6.2	19	0	1262.30044	510.43575	1113.86549	499.57542
npz6.2	19	1	1331.08737	419.93296	1153.68950	398.21229
npz6.2	20	0	1819.83658	539.39665	1637.61157	493.54190
npz6.2	21	0	1253.85292	521.29609	1106.62476	503.19553
npz6.2	21	1	1319.01948	430.79330	1147.65556	409.07263
npz6.2	22	0	1305.74481	403.03911	1191.09994	382.52514
npz6.2	22	1	1242.99183	392.17877	1140.41483	374.07821
npz6.2	23	0	1776.39221	468.20112	1563.99749	422.34637
npz6.2	23	1	1897.07102	500.78212	1670.19485	448.89385
npz6.2	24	0	1023.35638	656.44693	790.44626	646.79330
npz6.2	24	1	937.67442	674.54749	709.59145	666.10056
npz6.2	25	0	920.28284	371.05587	779.81521	373.16760
npz6.2	25	1	973.38152	350.84358	834.12068	348.12849
npz6.2	26	0	835.76053	120.36872	515.64928	162.50279
npz6.2	26	1	909.37461	168.63687	454.70647	119.66480
npz6.2	27	0	763.16091	365.84916	660.17788	375.05587
npz6.2	28	0	902.28975	231.45251	787.79824	235.73743
npz6.2	29	0	1615.88938	401.83240	1513.31238	362.01117
npz6.2	29	1	1688.29667	397.00559	1582.09931	349.94413
npz6.2	30	0	588.07920	827.86034	382.06223	818.74860
npz6.2	30	1	748.28033	719.86034	562.77876	717.98883
npz6.2	31	0	1490.38341	166.52514	1479.52231	119.46369
npz6.2	32	0	1537.11691	159.07263	1532.73727	107.09497
npz6.2	33	0	790.23193	550.98324	575.04903	548.16760
npz6.2	33	1	856.90698	553.09497	646.85292	550.88268
npz6.2	34	0	766.09617	525.64246	627.24261	532.17877
npz6.2	34	1	817.08297	537.10615	670.38529	537.30726
npz6.2	35	0	914.83281	498.49162	663.14456	493.26257
npz6.2	35	1	969.74167	460.48045	722.88058	453.74302
npz6.2	36	0	1228.65556	779.24581	481.81835	735.24581
npz6.2	36	1	1372.86675	784.97765	610.34129	737.96089
npz6.2	37	0	1701.57134	215.35754	1584.51288	154.45810
npz6.2	37	1	1862.67756	173.72626	1735.36141	95.32961
npz6.2	38	0	1505.70647	353.47486	954.78441	302.73184
npz6.2	38	1	1614.31741	285.89944	1055.24953	226.10615
npz6.2	39	0	1435.46574	81.45251	1351.60277	36.20112
npz6.2	39	1	1519.03583	72.70391	1426.42363	18.10056
