OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
1.04	6	1	1363.92976	351.83023	1513.04991	264.97262
1.04	7	0	80.44362	268.52136	445.98891	235.39978
1.04	7	1	257.89279	216.47317	578.48429	177.43702
1.04	8	0	1647.91128	298.09419	1465.73013	211.74151
1.04	8	1	1177.07948	241.31435	1074.15896	170.33954
1.04	9	0	518.15157	431.76342	474.38078	379.71522
1.04	9	1	268.53974	321.75246	348.98336	281.53341
1.04	10	0	959.40850	804.38116	624.62107	747.60131
1.04	10	1	508.68762	590.27382	195.19409	544.14020
1.04	11	0	923.91867	755.88171	578.48429	702.65060
1.04	11	1	431.79298	728.67470	80.44362	665.98028
